2011-04-01 11:56:12	4	46	4	0080245800092	O.Mini Sweet Peppers pkg.	I	 	 	2	1	0	0.0000	2.9900	2.9900	2.9900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	0.00000000	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	53
2011-04-01 11:56:13	4	46	4	0089906200226	O.FT Blueberries 6oz pkg	I	 	 	2	1	0	0.0000	3.9900	3.9900	3.9900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	0.00000000	1	0	0	0.0000	0	0		NULL	256	0	0		0	NULL	0	1	 	0	10499	1	0	0	54
2011-04-01 11:56:14	4	46	4	0000000000137	Mango Champagne/Ataulfo Org.	I	 	 	2	1	0	0.0000	1.2900	1.2900	1.2900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	0.00000000	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	55
2011-04-01 11:56:47	4	46	4	0	Credit Card	T	CC	 	0	0	0	0.0000	0.0000	-105.3100	0.0000	0.0000	0	0	0	0	0.0000	0.0000	0	0	0	NULL	0	0	0	0.0000	0	0		NULL	0	0	0	M	0	NULL	0	NULL	 	0	10499	1	0	0	61
2011-04-01 11:56:54	4	46	4	0	Change	T	CA	 	0	0	0	0.0000	0.0000	0.0000	0.0000	0.0000	0	0	0	0	0.0000	0.0000	0	0	8	NULL	0	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	NULL	 	0	10499	1	0	0	62
2011-04-01 11:56:55	4	46	4	DISCOUNT	Discount	I	 	 	0	1	0	0.0000	0.0000	0.0000	0.0000	0.0000	0	0	0	0	0.0000	0.0000	0	0	0	NULL	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	NULL	 	0	10499	1	0	0	63
2011-04-01 11:56:55	4	46	4	TAX	Tax	A	 	 	0	0	0	0.0000	0.0000	1.0700	0.0000	0.0000	0	0	0	0	0.0000	0.0000	0	0	0	NULL	0	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	NULL	 	0	10499	1	0	0	64
2011-04-01 12:01:38	7	3	94	0007518100139	O.GF Corn Elbows 12oz MrsL	I	 	 	1	1	0	2.1360	3.4900	3.4900	3.4900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	NULL	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	4
2011-04-01 12:01:40	7	3	94	0007518100139	O.GF Corn Elbows 12oz MrsL	I	 	 	1	1	0	2.1360	3.4900	3.4900	3.4900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	NULL	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	5
2011-04-01 12:01:41	7	3	94	0007518100139	O.GF Corn Elbows 12oz MrsL	I	 	 	1	1	0	2.1360	3.4900	3.4900	3.4900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	NULL	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	6
2011-04-01 12:01:43	7	3	94	0007518100139	O.GF Corn Elbows 12oz MrsL	I	 	 	1	1	0	2.1360	3.4900	3.4900	3.4900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	NULL	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	7
2011-04-01 12:01:44	7	3	94	0007518100139	O.GF Corn Elbows 12oz MrsL	I	 	 	1	1	0	2.1360	3.4900	3.4900	3.4900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	NULL	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	8
2011-04-01 12:01:50	7	3	94	0007518100139	O.GF Corn Elbows 12oz MrsL	I	 	 	1	1	0	2.1360	3.4900	3.4900	3.4900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	NULL	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	9
2011-04-01 12:01:51	7	3	94	0007518100139	O.GF Corn Elbows 12oz MrsL	I	 	 	1	1	0	2.1360	3.4900	3.4900	3.4900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	NULL	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	10
2011-04-01 12:01:53	7	3	94	0007518100139	O.GF Corn Elbows 12oz MrsL	I	 	 	1	1	0	2.1360	3.4900	3.4900	3.4900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	NULL	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	11
2011-04-01 12:01:57	7	3	94	0007518100113	O.GF Corn Spaghetti 12oz MrsL	I	 	 	1	1	0	2.1280	3.4900	3.4900	3.4900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	NULL	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	12
2011-04-01 12:02:01	7	3	94	0007518100113	O.GF Corn Spaghetti 12oz MrsL	I	 	 	1	1	0	2.1280	3.4900	3.4900	3.4900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	NULL	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	13
2011-04-01 12:02:02	7	3	94	0007518100139	O.GF Corn Elbows 12oz MrsL	I	 	 	1	1	0	2.1360	3.4900	3.4900	3.4900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	NULL	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	14
2011-04-01 12:02:05	7	3	94	0007518100139	O.GF Corn Elbows 12oz MrsL	I	 	 	1	1	0	2.1360	3.4900	3.4900	3.4900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	NULL	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	15
2011-04-01 12:02:06	7	3	94	0007518100113	O.GF Corn Spaghetti 12oz MrsL	I	 	 	1	1	0	2.1280	3.4900	3.4900	3.4900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	NULL	1	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	16
2011-04-01 12:02:10	7	3	94	0007518100113	O.GF Corn Spaghetti 12oz MrsL	I	 	 	1	2	0	2.1280	3.4900	6.9800	3.4900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	NULL	2	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	17
2011-04-01 12:02:14	7	3	94	0000000000386	Bok Choy Organic	I	 	 	2	1.05	1	0.0000	1.5900	1.6700	1.5900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	NULL	1.05	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	19
2011-04-01 12:02:16	7	3	94	0000000000386	Bok Choy Organic	I	 	V	2	-1.05	1	0.0000	1.5900	-1.6700	1.5900	0.0000	0	0	1	0	0.0000	0.0000	1	0	1	NULL	-1.05	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	20
2011-04-01 12:02:18	7	3	94	0000000000384	Pak Choi/Baby Bok Choy Organic	I	 	 	2	1.05	1	0.0000	2.9900	3.1400	2.9900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	NULL	1.05	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	22
2011-04-01 12:02:21	7	3	94	0000000000360	Cabbage Red Organic	I	 	 	2	1.67	1	0.0000	1.9900	3.3200	1.9900	0.0000	0	0	1	0	0.0000	0.0000	1	0	0	NULL	1.67	0	0	0.0000	0	0		NULL	0	0	0		0	NULL	0	1	 	0	10499	1	0	0	24
